title,url,channel,duration,thumbnail,videoId,duration_time,Music
"Kocka, kocka, kockica - U Titovom Užicu",https://www.youtube.com/watch?v=2tQI6Nj7S9g&list=LL&index=1198&pp=gAQBiAQB,RTS Obrazovno-naučni program - Zvanični kanal,00:27:39,,2tQI6Nj7S9g,0:27:39,FALSE
The Biggest Misconception in Football (ft. Tom Brady),https://www.youtube.com/watch?v=J3i3F2e4IYs&list=LL&index=115&t=79s&pp=gAQBiAQB,Veritasium,00:27:17,,J3i3F2e4IYs,0:27:17,FALSE
VW ID Buzz | Fully Charged,https://www.youtube.com/watch?v=TQut6ks3nSY&list=LL&index=1006&pp=gAQBiAQB,Everything Electric CARS,00:27:07,,TQut6ks3nSY,0:27:07,FALSE
"Culture War 2.0, Peter Limberg",https://www.youtube.com/watch?v=jHGbA5XcjIo&list=LL&index=872&pp=gAQBiAQB,Rebel Wisdom,00:27:06,,jHGbA5XcjIo,0:27:06,FALSE
Fluffy Goes To India | Gabriel Iglesias,https://www.youtube.com/watch?v=ux8GZAtCN-M&list=LL&index=848&t=24s&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Gabriel Iglesias,00:26:53,,ux8GZAtCN-M,0:26:53,FALSE
Navy SEAL Jocko Willink Breaks Down Combat Scenes From Movies | GQ,https://www.youtube.com/watch?v=-L7o6HtX8Vg&list=LL&index=783&pp=gAQBiAQB,GQ,00:26:48,,-L7o6HtX8Vg,0:26:48,FALSE
History of Industrial Design Week 7: BONUS content: What About Those Funny Shaped Cars?,https://www.youtube.com/watch?v=K7H396OOGZw&list=LL&index=972&pp=gAQBiAQB,HistoryofID • Matthew Bird,00:26:44,,K7H396OOGZw,0:26:44,FALSE
You Wouldn't Believe Who is Winning Autonomous Driving,https://www.youtube.com/watch?v=1Ew5OtibrXE&list=LL&index=888&pp=gAQBiAQB,The Market is Open,00:26:19,,1Ew5OtibrXE,0:26:19,FALSE
Is this the ultimate expedition yacht? Onboard tour of Vinson of Antarctica with Skip Novak,https://www.youtube.com/watch?v=LGT7RjWmIzQ&list=LL&index=8&pp=gAQBiAQB,Yachting World,00:26:10,,LGT7RjWmIzQ,0:26:10,FALSE
Neil deGrasse Tyson Explains the Universe While Eating Spicy Wings | Hot Ones,https://www.youtube.com/watch?v=Da8-QfGemgo&list=LL&index=1367&pp=gAQBiAQB,First We Feast,00:26:04,,Da8-QfGemgo,0:26:04,FALSE
Big Tech Doesn't Want You Anymore,https://www.youtube.com/watch?v=4hUvyLgZOFM&list=LL&index=245&t=559s&pp=gAQBiAQB,Patrick Boyle,00:25:55,,4hUvyLgZOFM,0:25:55,FALSE
C64 Wally Beben's Tetris music oscilloscope view,https://www.youtube.com/watch?v=Ny743c32gPg&list=LL&index=1013&t=592s&pp=gAQBiAQB,Rolf R Bakke,00:25:52,,Ny743c32gPg,0:25:52,TRUE
"Runaways Sessions Season I, Ep. VIII - ABOP",https://www.youtube.com/watch?v=8wTfgk_Ni8U&list=LL&index=713&pp=gAQBiAQB,Runaways Production,00:25:44,,8wTfgk_Ni8U,0:25:44,TRUE
Jim Jefferies Taking an MD Sufferer to See a Prostitute 1,https://www.youtube.com/watch?v=XsLwzXxeBe8&list=LL&index=1151&pp=gAQBiAQB,Emma Purcell,00:25:42,,XsLwzXxeBe8,0:25:42,FALSE
"Commodore 64, Tetris music",https://www.youtube.com/watch?v=CqvIAmjPQew&list=LL&index=1532&t=1046s&pp=gAQBiAQB,Frank Buss,00:25:41,,CqvIAmjPQew,0:25:41,TRUE
Apple DROPS AI BOMBSHELL: LLMS CANNOT Reason,https://www.youtube.com/watch?v=tTG_a0KPJAc&list=LL&index=206&t=617s&pp=gAQBiAQB,TheAIGRID,00:25:35,,tTG_a0KPJAc,0:25:35,FALSE
Watching Neural Networks Learn,https://www.youtube.com/watch?v=TkwXa7Cvfr8&list=LL&index=418&t=796s&pp=gAQBiAQB,Emergent Garden,00:25:28,,TkwXa7Cvfr8,0:25:28,FALSE
How an 18th Century Sailing Warship Works (HMS Victory),https://www.youtube.com/watch?v=4Nr1AgIfajI&list=LL&index=408&t=139s&pp=gAQBiAQB,Animagraffs,00:25:27,,4Nr1AgIfajI,0:25:27,FALSE
Editing Faces using Artificial Intelligence,https://www.youtube.com/watch?v=dCKbRCUyop8&list=LL&index=1202&pp=gAQBiAQB,Arxiv Insights,00:25:27,,dCKbRCUyop8,0:25:27,FALSE
Alien: The Story Behind MAKING the ‘Derelict Sequence’ | Making ALIEN,https://www.youtube.com/watch?v=6QRIBYFWHLM&list=LL&index=233&pp=gAQBiAQB,CinemaTyler,00:25:23,,6QRIBYFWHLM,0:25:23,FALSE
"Hyperloop, the biggest Scam since Theranos",https://www.youtube.com/watch?v=2h6Cz4hwuEI&list=LL&index=883&pp=gAQBiAQB,Thunderf00t,00:25:22,,2h6Cz4hwuEI,0:25:22,FALSE
Bob Ross - Island in the Wilderness (Season 29 Episode 1),https://www.youtube.com/watch?v=lLWEXRAnQd0&list=LL&index=1299&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Bob Ross,00:25:10,,lLWEXRAnQd0,0:25:10,FALSE
"Ranking Paradoxes, From Least to Most Paradoxical",https://www.youtube.com/watch?v=1vJsWKg2o1w&list=LL&index=150&pp=gAQBiAQB,Chalk Talk,00:25:05,,1vJsWKg2o1w,0:25:05,FALSE
Kalevala (epic folk metal),https://www.youtube.com/watch?v=bG-bK8e0agQ&list=LL&index=1422&pp=gAQBiAQB,Antti Martikainen Music,00:25:02,,bG-bK8e0agQ,0:25:02,TRUE
Echoes (Live At Pompeii 2016 Remix),https://www.youtube.com/watch?v=_69ApglQdxI&list=LL&index=1124&pp=gAQBiAQB,Pink Floyd,00:24:57,,_69ApglQdxI,0:24:57,TRUE
ASMR Knife sharpening,https://www.youtube.com/watch?v=HIGbPnvfXFI&list=LL&index=1017&pp=gAQBiAQB0gcJCSkKAYcqIYzv,ASMRSurge,00:24:56,,HIGbPnvfXFI,0:24:56,FALSE
The Biggest Mapping Mistake of 𝗔𝗟𝗟 𝗧𝗜𝗠𝗘,https://www.youtube.com/watch?v=Hcq9_Tw2eTE&list=LL&index=591&pp=gAQBiAQB,Johnny Harris,00:24:29,,Hcq9_Tw2eTE,0:24:29,FALSE
Pliny Explains it All: The Historia Naturalis Abridged (Books I-II),https://www.youtube.com/watch?v=5L5tjscy85U&list=LL&index=173&t=568s&pp=gAQBiAQB,Sam O'Nella Academy,00:24:28,,5L5tjscy85U,0:24:28,FALSE
GPT-4 Developer Livestream,https://www.youtube.com/watch?v=outcGtbnMuQ&list=LL&index=508&pp=gAQBiAQB,OpenAI,00:24:28,,outcGtbnMuQ,0:24:28,FALSE
Mortimeriados - Bob Mortimer on Would I Lie to You? Part 2,https://www.youtube.com/watch?v=_bWt__tV-Zg&list=LL&index=646&pp=gAQBiAQB,WILTY? Nope!,00:24:13,,_bWt__tV-Zg,0:24:13,FALSE
How An Obscure 70s Genre Has DEFINED Modern Music,https://www.youtube.com/watch?v=KoUmNiq-vcg&list=LL&index=137&t=41s&pp=gAQBiAQB,Bandsplaining,00:24:02,,KoUmNiq-vcg,0:24:02,FALSE
"Bathysphere Video, 99 Percent Invisible",https://www.youtube.com/watch?v=Dr_7nCe3ecY&list=LL&index=1279&pp=gAQBiAQB,Hugo Regan,00:23:59,,Dr_7nCe3ecY,0:23:59,FALSE
Why Trump's tariff chaos actually makes sense (big picture),https://www.youtube.com/watch?v=1ts5wJ6OfzA&list=LL&index=130&t=17s&pp=gAQBiAQB,Money & Macro,00:23:56,,1ts5wJ6OfzA,0:23:56,FALSE
Evolution of Electronic Music (1929 - 2019),https://www.youtube.com/watch?v=MqukyEC3qWM&list=LL&index=31&pp=gAQBiAQB,FenixP's Corner,00:23:55,,MqukyEC3qWM,0:23:55,TRUE
America's Forgotten Titan: George Westinghouse,https://www.youtube.com/watch?v=8tuXdlGBbcg&list=LL&index=1095&t=22s&pp=gAQBiAQB,Business Casual,00:23:52,,8tuXdlGBbcg,0:23:52,FALSE
My Video Went Viral. Here's Why,https://www.youtube.com/watch?v=fHsa9DqmId8&list=LL&index=1283&pp=gAQBiAQB,Veritasium,00:23:43,,fHsa9DqmId8,0:23:43,FALSE
Ariana Grande Hits a High Note While Eating Spicy Wings | Hot Ones,https://www.youtube.com/watch?v=IPAke2nPKDU&list=LL&index=210&t=555s&pp=gAQBiAQB,First We Feast,00:23:19,,IPAke2nPKDU,0:23:19,FALSE
This mechanism shrinks when pulled,https://www.youtube.com/watch?v=-QTkPfq7w1A&list=LL&index=103&t=250s&pp=gAQBiAQB,Veritasium,00:23:07,,-QTkPfq7w1A,0:23:07,FALSE
WWE: Last Week Tonight with John Oliver (HBO),https://www.youtube.com/watch?v=m8UQ4O7UiDs&list=LL&index=1329&pp=gAQBiAQB,LastWeekTonight,00:23:07,,m8UQ4O7UiDs,0:23:07,FALSE
World's Strongest Magnet!,https://www.youtube.com/watch?v=g0amdIcZt5I&list=LL&index=507&t=171s&pp=gAQBiAQB,Veritasium,00:23:05,,g0amdIcZt5I,0:23:05,FALSE
A New Age of US Manufacturing Has Begun in California | Hello World with Ashlee Vance,https://www.youtube.com/watch?v=IvDj-l5ilRw&list=LL&index=396&t=6s&pp=gAQBiAQB,Bloomberg Originals,00:23:02,,IvDj-l5ilRw,0:23:02,FALSE
Did We Just Change Animation Forever?,https://www.youtube.com/watch?v=_9LX9HSQkWo&list=LL&index=510&pp=gAQBiAQB,Corridor Crew,00:23:02,,_9LX9HSQkWo,0:23:02,FALSE
Did People Used To Look Older?,https://www.youtube.com/watch?v=vjqt8T3tJIE&list=LL&index=266&t=636s&pp=gAQBiAQB,Vsauce,00:22:54,,vjqt8T3tJIE,0:22:54,FALSE
Top 30 Unexpected Thug Life Moments,https://www.youtube.com/watch?v=kCC8UIPrASA&list=LL&index=143&t=100s&pp=gAQBiAQB,MattyTheFatty,00:22:44,,kCC8UIPrASA,0:22:44,FALSE
The Art Market is a Scam (And Rich People Run It),https://www.youtube.com/watch?v=ZZ3F3zWiEmc&list=LL&index=633&t=1165s&pp=gAQBiAQB,Wendover Productions,00:22:44,,ZZ3F3zWiEmc,0:22:44,FALSE
This Is Water - Full version-David Foster Wallace Commencement Speech,https://www.youtube.com/watch?v=8CrOL-ydFMI&list=LL&index=1453&pp=gAQBiAQB,Lynn Skittle,00:22:44,,8CrOL-ydFMI,0:22:44,FALSE
Is Every Civilization Doomed to Fail? - Gregory Aldrete,https://www.youtube.com/watch?v=uqsBx58GxYY&list=LL&index=197&pp=gAQBiAQB,After Skool,00:22:39,,uqsBx58GxYY,0:22:39,FALSE
the bizarre world of fan edits and restorations,https://www.youtube.com/watch?v=DkuIHWJmqUg&list=LL&index=568&pp=gAQBiAQB,The Royal Ocean Film Society,00:22:35,,DkuIHWJmqUg,0:22:35,FALSE
'How neural networks learn' - Part III: Generalization and Overfitting,https://www.youtube.com/watch?v=pFWiauHOFpY&list=LL&index=1341&pp=gAQBiAQB,Arxiv Insights,00:22:35,,pFWiauHOFpY,0:22:35,FALSE
Lecture 12.1 Self-attention,https://www.youtube.com/watch?v=KmAISyVvE1Y&list=LL&index=545&pp=gAQBiAQB,DLVU,00:22:30,,KmAISyVvE1Y,0:22:30,FALSE
Badness 0 (Apostrophe‛s version),https://www.youtube.com/watch?v=Y65FRxE7uMc&list=LL&index=280&pp=gAQBiAQB,suckerpinch,00:22:15,,Y65FRxE7uMc,0:22:15,FALSE
Ranking EVERY Major Cruise Line (Worst to Best!),https://www.youtube.com/watch?v=oG2FivCEX7c&list=LL&index=42&t=773s&pp=gAQBiAQB,CruiseSmarter,00:22:14,,oG2FivCEX7c,0:22:14,FALSE
Biomedical Scientist Answers Pseudoscience Questions From Twitter | Tech Support | WIRED,https://www.youtube.com/watch?v=vj71yGp-8WM&list=LL&index=243&t=25s&pp=gAQBiAQB0gcJCSkKAYcqIYzv,WIRED,00:22:08,,vj71yGp-8WM,0:22:08,FALSE
Boris Johnson: Last Week Tonight with John Oliver (HBO),https://www.youtube.com/watch?v=dXyO_MC9g3k&list=LL&index=1237&pp=gAQBiAQB,LastWeekTonight,00:22:03,,dXyO_MC9g3k,0:22:03,FALSE
"Group theory, abstraction, and the 196,883-dimensional monster",https://www.youtube.com/watch?v=mH0oCDa74tE&list=LL&index=882&pp=gAQBiAQB,3Blue1Brown,00:21:58,,mH0oCDa74tE,0:21:58,FALSE
The World's Deadliest Theme Park | The Story of Action Park,https://www.youtube.com/watch?v=z2OVpvxqMf4&list=LL&index=120&pp=gAQBiAQB,CX Productions,00:21:56,,z2OVpvxqMf4,0:21:56,FALSE
James Kunstler: How bad architecture wrecked cities,https://www.youtube.com/watch?v=Q1ZeXnmDZMQ&list=LL&index=1642&pp=gAQBiAQB,TED,00:21:42,,Q1ZeXnmDZMQ,0:21:42,FALSE
34 Years Of Strandbeest Evolution,https://www.youtube.com/watch?v=IFaAjR_RRJs&list=LL&index=182&t=9s&pp=gAQBiAQB,Veritasium,00:21:39,,IFaAjR_RRJs,0:21:39,FALSE
AI founders: Lessons learned,https://www.youtube.com/watch?v=KK9Jcrw84qw&list=LL&index=242&t=20s&pp=gAQBiAQB,AI Searched,00:21:38,,KK9Jcrw84qw,0:21:38,FALSE
The Surprisingly Badass Life of the Inventor of the Saxophone,https://www.youtube.com/watch?v=zj5Z0V93XxY&list=LL&index=1235&pp=gAQBiAQB,Today I Found Out,00:21:37,,zj5Z0V93XxY,0:21:37,FALSE
Someone Dead Ruined My Life… Again.,https://www.youtube.com/watch?v=qEV9qoup2mQ&list=LL&index=686&pp=gAQBiAQB,CGP Grey,00:21:32,,qEV9qoup2mQ,0:21:32,FALSE
MrBeast Just Destroyed His Career.. #4,https://www.youtube.com/watch?v=o0LApaFtEGU&list=LL&index=251&t=841s&pp=gAQBiAQB,MorePegasus,00:21:30,,o0LApaFtEGU,0:21:30,FALSE
Generative Adversarial Networks (GANs) - Computerphile,https://www.youtube.com/watch?v=Sw9r8CL98N0&list=LL&index=1634&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Computerphile,00:21:21,,Sw9r8CL98N0,0:21:21,FALSE
Brown; color is weird,https://www.youtube.com/watch?v=wh4aWZRtTwU&list=LL&index=1044&t=572s&pp=gAQBiAQB,Technology Connections,00:21:15,,wh4aWZRtTwU,0:21:15,FALSE
The Infinite Pattern That Never Repeats,https://www.youtube.com/watch?v=48sCx-wBs34&list=LL&index=849&pp=gAQBiAQB,Veritasium,00:21:12,,48sCx-wBs34,0:21:12,FALSE
Centaur Pinball Grand Champion,https://www.youtube.com/watch?v=Z2B5MWOGRnQ&list=LL&index=533&pp=gAQBiAQB,South Carolina Pinball,00:21:06,,Z2B5MWOGRnQ,0:21:06,FALSE
I built the Dream Office Setup!,https://www.youtube.com/watch?v=16w6qzwN_3Q&list=LL&index=177&t=16s&pp=gAQBiAQB,Mrwhosetheboss,00:21:01,,16w6qzwN_3Q,0:21:01,FALSE
It's Happening - China Launches World's First Thorium Nuclear Reactor,https://www.youtube.com/watch?v=t4EJQPWjFj8&list=LL&index=236&t=12s&pp=gAQBiAQB,Dr Ben Miles,00:20:36,,t4EJQPWjFj8,0:20:36,FALSE
Tech Radar #24 - Top 5 najboljih jeftinih mobitela u 2018. Gost: Davor Šuštić,https://www.youtube.com/watch?v=iEt-2FoZ7VY&list=LL&index=1579&pp=gAQBiAQB,BugTV,00:20:36,,iEt-2FoZ7VY,0:20:36,FALSE
Ku Klux Klan Member interview-Steven,https://www.youtube.com/watch?v=WN6Sb4SrK4c&list=LL&index=709&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Soft White Underbelly,00:20:35,,WN6Sb4SrK4c,0:20:35,FALSE
"Adam Fletcher: Honey, We Shrunk Your Job ? The Future of Work",https://www.youtube.com/watch?v=Urqh3gYMhdo&list=LL&index=1814&pp=gAQBiAQB,CreativeMornings HQ,00:20:34,,Urqh3gYMhdo,0:20:34,FALSE
Does Superdeterminism save Quantum Mechanics? Or does it kill free will and destroy science?,https://www.youtube.com/watch?v=ytyjgIyegDI&list=LL&index=589&pp=gAQBiAQB,Sabine Hossenfelder,00:20:30,,ytyjgIyegDI,0:20:30,FALSE
Europe’s Experiment: Treating Trains Like Planes,https://www.youtube.com/watch?v=U9jirFqex6g&list=LL&index=607&pp=gAQBiAQB,Wendover Productions,00:20:27,,U9jirFqex6g,0:20:27,FALSE
The Quantum Hype Bubble Is About To Burst,https://www.youtube.com/watch?v=CBLVtCYHVO8&list=LL&index=572&t=184s&pp=gAQBiAQB,Sabine Hossenfelder,00:20:00,,CBLVtCYHVO8,0:20:00,FALSE
"NEKOZMETIČKI FAVORITI ZA JESEN! |ORGANIZACIJA, ČIŠĆENJE, DEKORACIJA DOMA & PREHRANA",https://www.youtube.com/watch?v=gUBISvouOZg&list=LL&index=906&pp=gAQBiAQB,Ivana Panek,00:19:54,,gUBISvouOZg,0:19:54,FALSE
Building a realistic artificial sun (for dark winter days),https://www.youtube.com/watch?v=6bqBsHSwPgw&list=LL&index=816&pp=gAQBiAQB,DIY Perks,00:19:45,,6bqBsHSwPgw,0:19:45,FALSE
I Made a Graph of Wikipedia... This Is What I Found,https://www.youtube.com/watch?v=JheGL6uSF-4&list=LL&index=325&pp=gAQBiAQB0gcJCSkKAYcqIYzv,adumb,00:19:44,,JheGL6uSF-4,0:19:44,FALSE
We Had to Leave our Boat...Here’s Why,https://www.youtube.com/watch?v=Bd8etSI68AE&list=LL&index=83&t=221s&pp=gAQBiAQB,Gone with the Wynns,00:19:42,,Bd8etSI68AE,0:19:42,FALSE
But what is the Fourier Transform? A visual introduction.,https://www.youtube.com/watch?v=spUNpyF58BY&list=LL&index=890&pp=gAQBiAQB,3Blue1Brown,00:19:42,,spUNpyF58BY,0:19:42,FALSE
Why this puzzle is impossible,https://www.youtube.com/watch?v=VvCytJvd4H0&list=LL&index=600&pp=gAQBiAQB,3Blue1Brown,00:19:37,,VvCytJvd4H0,0:19:37,FALSE
The billion dollar race for better VR,https://www.youtube.com/watch?v=OnNDAhigVtc&list=LL&index=326&pp=gAQBiAQB,TechAltar,00:19:30,,OnNDAhigVtc,0:19:30,FALSE
Can Professional Wine Connoisseurs Really Not Tell the Difference Between Expensive and Cheap Wines?,https://www.youtube.com/watch?v=bZJf_VEHwUw&list=LL&index=1206&pp=gAQBiAQB,Today I Found Out,00:19:30,,bZJf_VEHwUw,0:19:30,FALSE
The Rulers of Europe: Every Year,https://www.youtube.com/watch?v=IpKqCu6RcdI&list=LL&index=1596&pp=gAQBiAQB,Cottereau,00:19:28,,IpKqCu6RcdI,0:19:28,FALSE
"history of the entire world, i guess",https://www.youtube.com/watch?v=xuCn8ux2gbs&list=LL&index=1713&pp=gAQBiAQB,bill wurtz,00:19:26,,xuCn8ux2gbs,0:19:26,FALSE
The History of the World: Every Year,https://www.youtube.com/watch?v=-6Wu0Q7x5D0&list=LL&index=1595&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Ollie Bye,00:19:08,,-6Wu0Q7x5D0,0:19:08,FALSE
Exposing 8 Viral Video Tricks That Will Blow Your Mind | DEBUNKING 2020 How To Cook That Ann Reardon,https://www.youtube.com/watch?v=bfpjlxgJMMc&list=LL&index=817&t=24s&pp=gAQBiAQB,How To Cook That,00:18:56,,bfpjlxgJMMc,0:18:56,FALSE
"Incredible Patagonia 💚 4K Video Ultra HD, 60fps Epic Drone Footage",https://www.youtube.com/watch?v=R3AKlscrjmQ&list=LL&index=1707&pp=gAQBiAQB,LoungeV Films - Relaxing Music and Nature Sounds,00:18:48,,R3AKlscrjmQ,0:18:48,TRUE
2006 Self Made Man: Norah Vincent chooses Female Privilege over Male Privilege,https://www.youtube.com/watch?v=Ip7kP_dd6LU&list=LL&index=1658&pp=gAQBiAQB0gcJCSkKAYcqIYzv,ChandraSekhar AthF,00:18:43,,Ip7kP_dd6LU,0:18:43,FALSE
This equation will change how you see the world (the logistic map),https://www.youtube.com/watch?v=ovJcsL7vyrk&list=LL&index=1057&pp=gAQBiAQB,Veritasium,00:18:39,,ovJcsL7vyrk,0:18:39,FALSE
This Is Real Life?! - Driving Around Chernobyl In Real Robotic Tanks - Isotopium Chernobyl Gameplay,https://www.youtube.com/watch?v=jWcEsSLIthQ&list=LL&index=1409&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Drae,00:18:34,,jWcEsSLIthQ,0:18:34,FALSE
The Dawn and Dusk of Sun Microsystems,https://www.youtube.com/watch?v=P1TsVW4P5DI&list=LL&index=546&pp=gAQBiAQB,Asianometry,00:18:33,,P1TsVW4P5DI,0:18:33,FALSE
Turbulent Flow is MORE Awesome Than Laminar Flow,https://www.youtube.com/watch?v=5zI9sG3pjVU&list=LL&index=929&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Veritasium,00:18:32,,5zI9sG3pjVU,0:18:32,FALSE
The Edge of an Infinite Universe,https://www.youtube.com/watch?v=tJevBNQsKtU&list=LL&index=1326&pp=gAQBiAQB,PBS Space Time,00:18:30,,tJevBNQsKtU,0:18:30,FALSE
The SAT Question Everyone Got Wrong,https://www.youtube.com/watch?v=FUHkTs-Ipfg&list=LL&index=373&pp=gAQBiAQB,Veritasium,00:18:25,,FUHkTs-Ipfg,0:18:25,FALSE
Real judo is TERRIFYING (with Shintaro Nakano),https://www.youtube.com/watch?v=1GjW5vZFn1E&list=LL&index=18&t=7s&pp=gAQBiAQB,Josh Beam BJJ and Shintaro Nakano,00:18:24,,1GjW5vZFn1E,0:18:24,FALSE
48hrs on a PRIVATE TRAIN in America!,https://www.youtube.com/watch?v=YSkysFOkupI&list=LL&index=539&pp=gAQBiAQB,DownieLive,00:18:19,,YSkysFOkupI,0:18:19,FALSE
Why city flags may be the worst-designed thing you've never noticed | Roman Mars,https://www.youtube.com/watch?v=pnv5iKB2hl4&list=LL&index=1734&pp=gAQBiAQB,TED,00:18:19,,pnv5iKB2hl4,0:18:19,FALSE
The Last House In The Chernobyl Village,https://www.youtube.com/watch?v=FcOS4q0RD-w&list=LL&index=1286&pp=gAQBiAQB,bald and bankrupt,00:18:17,,FcOS4q0RD-w,0:18:17,FALSE
How Monty Python Shaped Modern Comedy (feat. Rick and Morty & Deadpool) – Wisecrack Edition,https://www.youtube.com/watch?v=vFANgWN2Ul0&list=LL&index=1395&pp=gAQBiAQB,Wisecrack,00:18:10,,vFANgWN2Ul0,0:18:10,FALSE
Star Shelter | Tutorial 1: The Basics,https://www.youtube.com/watch?v=jLCuOeRTQt4&list=LL&index=1435&pp=gAQBiAQB,Simple Simon,00:18:06,,jLCuOeRTQt4,0:18:06,FALSE
The 12 Days of Evolution - Complete Series!,https://www.youtube.com/watch?v=c_jyHp3bmEw&list=LL&index=921&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Be Smart,00:18:04,,c_jyHp3bmEw,0:18:04,FALSE
OpenAI Five: When AI beats professional gamers,https://www.youtube.com/watch?v=0eO2TSVVP1Y&list=LL&index=1535&pp=gAQBiAQB,Arxiv Insights,00:18:02,,0eO2TSVVP1Y,0:18:02,FALSE
This new type of illusion is really hard to make,https://www.youtube.com/watch?v=FMRi6pNAoag&list=LL&index=224&t=26s&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Steve Mould,00:17:58,,FMRi6pNAoag,0:17:58,FALSE
FIRST LOOK: Jeff Bezos’ $20k Pick-Up Truck,https://www.youtube.com/watch?v=wCTGX8XkOvQ&list=LL&index=116&pp=gAQBiAQB,Top Gear,00:17:57,,wCTGX8XkOvQ,0:17:57,FALSE
Inside MIT's Nuclear Reactor,https://www.youtube.com/watch?v=5QcN3KDexcU&list=LL&index=1581&pp=gAQBiAQB,MITK12Videos,00:17:54,,5QcN3KDexcU,0:17:54,FALSE
10 Things You Probably Didn’t Know About Prehistoric Europe,https://www.youtube.com/watch?v=ITrtE5U6oaA&list=LL&index=925&pp=gAQBiAQB,TopTenz,00:17:53,,ITrtE5U6oaA,0:17:53,FALSE
Top 50 Cover Songs,https://www.youtube.com/watch?v=JQcmEXAXZsM&list=LL&index=1134&pp=gAQBiAQB,Top Music Channel,00:17:50,,JQcmEXAXZsM,0:17:50,TRUE
The Value of Source Code,https://www.youtube.com/watch?v=Y6ZHV0RH0fQ&list=LL&index=203&t=14s&pp=gAQBiAQB,Philomatics,00:17:46,,Y6ZHV0RH0fQ,0:17:46,FALSE
Why do Biden's votes not follow Benford's Law?,https://www.youtube.com/watch?v=etx0k1nLn78&list=LL&index=813&t=33s&pp=gAQBiAQB,Stand-up Maths,00:17:46,,etx0k1nLn78,0:17:46,FALSE
Why Brain-like Computers Are Hard,https://www.youtube.com/watch?v=FegeRT5N3A4&list=LL&index=364&t=144s&pp=gAQBiAQB,Asianometry,00:17:44,,FegeRT5N3A4,0:17:44,FALSE
Why Thorium is About to Change the World,https://www.youtube.com/watch?v=bz4aTO6M4Ho&list=LL&index=108&t=34s&pp=gAQBiAQB,Undecided with Matt Ferrell,00:17:43,,bz4aTO6M4Ho,0:17:43,FALSE
How Pythagoras Broke Music (and how we kind of fixed it),https://www.youtube.com/watch?v=EdYzqLgMmgk&list=LL&index=420&pp=gAQBiAQB,Oliver Lugg,00:17:40,,EdYzqLgMmgk,0:17:40,FALSE
Softmax Function Explained In Depth with 3D Visuals,https://www.youtube.com/watch?v=ytbYRIN0N4g&list=LL&index=237&t=415s&pp=gAQBiAQB,,00:17:39,,ytbYRIN0N4g,0:17:39,FALSE
The 17-minute Guide to Enterprise Software Sales — The Startup Tapes #029,https://www.youtube.com/watch?v=O8iOYngEUBU&list=LL&index=1138&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Scale Venture Partners,00:17:39,,O8iOYngEUBU,0:17:39,FALSE
[V1: Old Version] The Simple Secret of Runway Numbers,https://www.youtube.com/watch?v=qD6bPNZRRbQ&list=LL&index=601&pp=gAQBiAQB,CGP Grey,00:17:38,,qD6bPNZRRbQ,0:17:38,FALSE
Japan's taboo: Hikikomori modern-day hermits | Reporters • FRANCE 24 English,https://www.youtube.com/watch?v=oFgWy2ifX5s&list=LL&index=1431&pp=gAQBiAQB,FRANCE 24 English,00:17:36,,oFgWy2ifX5s,0:17:36,FALSE
What Everyone Gets Wrong About Gravity,https://www.youtube.com/watch?v=XRr1kaXKBsU&list=LL&index=834&t=14s&pp=gAQBiAQB,Veritasium,00:17:34,,XRr1kaXKBsU,0:17:34,FALSE
Driving Xiaomi's Electric Car: Are we Cooked?,https://www.youtube.com/watch?v=Mb6H7trzMfI&list=LL&index=3&t=55s&pp=gAQBiAQB,Marques Brownlee,00:17:25,,Mb6H7trzMfI,0:17:25,FALSE
Kingdom of the Little People,https://www.youtube.com/watch?v=S2UgwINQVPM&list=LL&index=1737&pp=gAQBiAQB,VICE,00:17:15,,S2UgwINQVPM,0:17:15,FALSE
Unseen Diplomacy Update!,https://www.youtube.com/watch?v=zxJ6WL5qLws&list=LL&index=1476&pp=gAQBiAQB,SourVR (SourDeez),00:17:06,,zxJ6WL5qLws,0:17:06,FALSE
Earthship Underground House Tour- Sustainable and Net Zero Living...,https://www.youtube.com/watch?v=5voBFW1fQPs&list=LL&index=1514&pp=gAQBiAQB,relaxshacksDOTcom,00:16:51,,5voBFW1fQPs,0:16:51,FALSE
2019 Hyundai Kona EV Review - Better Deal Than A Tesla?,https://www.youtube.com/watch?v=ZDuVVEGaodI&list=LL&index=1333&pp=gAQBiAQB,TheStraightPipes,00:16:48,,ZDuVVEGaodI,0:16:48,FALSE
'How neural networks learn' - Part II: Adversarial Examples,https://www.youtube.com/watch?v=4rFOkpI0Lcg&list=LL&index=1625&pp=gAQBiAQB,Arxiv Insights,00:16:47,,4rFOkpI0Lcg,0:16:47,FALSE
