"title","url","channel","duration","thumbnail","videoId"
"How An Obscure 70s Genre Has DEFINED Modern Music","https://www.youtube.com/watch?v=KoUmNiq-vcg&list=LL&index=137&t=41s&pp=gAQBiAQB","Bandsplaining","00:24:02","","KoUmNiq-vcg"
"Fever Ray 'Keep The Streets Empty For Me'","https://www.youtube.com/watch?v=jWFb5z3kUSQ&list=LL&index=138&pp=gAQBiAQB","Fever Ray","00:5:37","","jWFb5z3kUSQ"
"26 Key Takeaways from Building 150+ Agents in 9 months","https://www.youtube.com/watch?v=jmeGqDu4tPU&list=LL&index=139&t=446s&pp=gAQBiAQB","Arseny Shatokhin","00:30:08","","jmeGqDu4tPU"
"Bisera Veletanlić - Sunny","https://www.youtube.com/watch?v=EUOiSpJY0QE&list=LL&index=140&pp=gAQBiAQB","Peđa Radović","00:2:56","","EUOiSpJY0QE"
"RARE Japanese Toshiba Typewriter","https://www.youtube.com/watch?v=JZcui85b4EE&list=LL&index=141&pp=gAQBiAQB","Typewriter Collector","00:1:35","","JZcui85b4EE"
"The Gaslamp Killer - Nissim ft. Amir Yaghmai","https://www.youtube.com/watch?v=QVoF9FJNH7k&list=LL&index=142&pp=gAQBiAQB","GASLAMPKILLER","00:4:32","","QVoF9FJNH7k"
"Top 30 Unexpected Thug Life Moments","https://www.youtube.com/watch?v=kCC8UIPrASA&list=LL&index=143&t=100s&pp=gAQBiAQB","MattyTheFatty","00:22:44","","kCC8UIPrASA"
"Luckiest People Ever Caught on Camera - Best of 2024 !","https://www.youtube.com/watch?v=6IL555Cfvug&list=LL&index=144&t=74s&pp=gAQBiAQB","Interesting Facts","00:42:00","","6IL555Cfvug"
"Batman Has Zero F***s | Robot Chicken | Adult Swim","https://www.youtube.com/watch?v=87Ba9yb83JY&list=LL&index=145&pp=gAQBiAQB","Adult Swim","00:1:00","","87Ba9yb83JY"
"Watch former Olympic Skier Graham Bell take on the infamous Lost Valley in Val-d'Isère","https://www.youtube.com/watch?v=dCmpExUaQiI&list=LL&index=146&t=42s&pp=gAQBiAQB","Perfect Turns","00:5:13","","dCmpExUaQiI"
"Going as FAST as possible!! ⛷️💨 #skiing #ski #moguls #skier #skis #sports #snow #sport #sweden","https://www.youtube.com/watch?v=cGXKXNCR91k&list=LL&index=147&pp=gAQBiAQB","Gabriel Dufresne","00:0:16","","cGXKXNCR91k"
"Rival Sons - Open My Eyes (Official Video)","https://www.youtube.com/watch?v=WnEZzLSPNZY&list=LL&index=148&pp=gAQBiAQB","Rival Sons","00:4:00","","WnEZzLSPNZY"
"Peacekeeper ICBM Re-Entry Vehicle Land Impacts at the Reagan Test Site","https://www.youtube.com/watch?v=2a1acYZ93yc&list=LL&index=149&pp=gAQBiAQB","Association of Air Force Missileers (AAFM)","00:1:08","","2a1acYZ93yc"
"Ranking Paradoxes, From Least to Most Paradoxical","https://www.youtube.com/watch?v=1vJsWKg2o1w&list=LL&index=150&pp=gAQBiAQB","Chalk Talk","00:25:05","","1vJsWKg2o1w"
"Don't Owe You a Thang","https://www.youtube.com/watch?v=sabdjb3R8rU&list=LL&index=151&pp=gAQBiAQB","garyclarkjr","00:3:36","","sabdjb3R8rU"
"Fastest Way to Get Fired","https://www.youtube.com/watch?v=23mhf8mUXfg&list=LL&index=152&t=34s&pp=gAQBiAQB","Daily Dose Of Internet","00:8:29","","23mhf8mUXfg"
"Agile vs Scrum and Flaccid Scrum - Uncle Bob","https://www.youtube.com/watch?v=kxk3Kg7LofY&list=LL&index=153&t=34s&pp=gAQBiAQB","Dev Tools Made Simple","00:2:40","","kxk3Kg7LofY"
"Terence Tao on the cosmic distance ladder","https://www.youtube.com/watch?v=YdOXS_9_P4U&list=LL&index=154&pp=gAQBiAQB","3Blue1Brown","00:28:33","","YdOXS_9_P4U"
"Maria Joao Pires expecting another Mozart concerto during a lunchconcert in Amsterdam","https://www.youtube.com/watch?v=fS64pb0XnbI&list=LL&index=155&t=82s&pp=gAQBiAQB","MarjaMosk","00:5:16","","fS64pb0XnbI"
"Mirwais - Disco Science (Snatch OST) [AUDIO]","https://www.youtube.com/watch?v=bwovoqb6TuQ&list=LL&index=156&pp=gAQBiAQB","MIRWAIS","00:3:38","","bwovoqb6TuQ"
"Sonny","https://www.youtube.com/watch?v=9IDf00HlFKE&list=LL&index=157&pp=gAQBiAQB","maryblacknet","00:3:38","","9IDf00HlFKE"
"I Want You (She's So Heavy) (Remastered 2009)","https://www.youtube.com/watch?v=tAe2Q_LhY8g&list=LL&index=158&pp=gAQBiAQB","The Beatles","00:7:48","","tAe2Q_LhY8g"
"iio - Rapture (Riva Remix)","https://www.youtube.com/watch?v=yBdf7M4V914&list=LL&index=159&pp=gAQBiAQB","apogeo69isback","00:5:00","","yBdf7M4V914"
"【ハク。Cover企画】MONO NO AWARE ""かむかもしかもにどもかも！""","https://www.youtube.com/watch?v=J76S5q_ETfo&list=LL&index=160&pp=gAQBiAQB0gcJCSkKAYcqIYzv","haku.","00:2:20","","J76S5q_ETfo"
"QUE HARIAS POR AMOR - MAYKEL / GRUPO ESENCIA BACHATA WORKSHOP BAILANDO BachataSpain 2023","https://www.youtube.com/watch?v=dmd8Z6s0MuQ&list=LL&index=161&pp=gAQBiAQB","Marco y Sara Bachata","00:3:21","","dmd8Z6s0MuQ"
"[Private video]","https://www.youtube.com/watch?v=9M7GFyBrf0M&list=LL&index=162&pp=gAQBiAQB","","","","9M7GFyBrf0M"
"Hallelujah (but it's Baby Got Back) - FULL SONG","https://www.youtube.com/watch?v=Nuz6iNjTkjo&list=LL&index=163&pp=gAQBiAQB","There I Ruined It","00:1:53","","Nuz6iNjTkjo"
"The Best Of The Internet (2024)","https://www.youtube.com/watch?v=lC9emrW0F2o&list=LL&index=164&t=31s&pp=gAQBiAQB","Daily Dose Of Internet","00:29:08","","lC9emrW0F2o"
"Smoke Mardeljano - Ja sam Smoke (OFFICIAL VIDEO)","https://www.youtube.com/watch?v=tF0EJLnqG6I&list=LL&index=165&pp=gAQBiAQB","SMOKEMARDELJANOTV","00:3:51","","tF0EJLnqG6I"
"Smoke Mardeljano ft Prti Bee Gee - Livin La Vida Loca (Official video)","https://www.youtube.com/watch?v=JqR2c6ykYNM&list=LL&index=166&pp=gAQBiAQB","SMOKEMARDELJANOTV","00:3:38","","JqR2c6ykYNM"
"Dandy Warhols ""Fast Driving Rave Up"" live reading 1998","https://www.youtube.com/watch?v=jh1MpBBRutI&list=LL&index=167&pp=gAQBiAQB","RJ Okay","00:7:01","","jh1MpBBRutI"
"VAST I Know How To Love","https://www.youtube.com/watch?v=IdCTGtXGmLg&list=LL&index=168&pp=gAQBiAQB0gcJCSkKAYcqIYzv","buyvastmusic","00:3:58","","IdCTGtXGmLg"
"Ornella Vanoni - L'Appuntamento","https://www.youtube.com/watch?v=z4nhDtkzhRg&list=LL&index=169&pp=gAQBiAQB","Mszicky94","00:4:38","","z4nhDtkzhRg"
"MEK DŽILAN - BELA PLANINA (Pionirska)","https://www.youtube.com/watch?v=VLtisAjve90&list=LL&index=170&pp=gAQBiAQB","Mek Džilan","00:3:16","","VLtisAjve90"
"OK Go - The Writing's On the Wall","https://www.youtube.com/watch?v=oL3qDpubXU8&list=LL&index=171&pp=gAQBiAQB","OK Go","00:4:19","","oL3qDpubXU8"
"Carl-Einar Häckner-comedy magician from Sweden","https://www.youtube.com/watch?v=_RSkt8fcvrg&list=LL&index=172&pp=gAQBiAQB","Carl-Einar Häckner","00:4:23","","_RSkt8fcvrg"
"Pliny Explains it All: The Historia Naturalis Abridged (Books I-II)","https://www.youtube.com/watch?v=5L5tjscy85U&list=LL&index=173&t=568s&pp=gAQBiAQB","Sam O'Nella Academy","00:24:28","","5L5tjscy85U"
"Child of Vision - Roger Hodgson (Supertramp) Writer and Composer","https://www.youtube.com/watch?v=Mm6cPXSjdRs&list=LL&index=174&pp=gAQBiAQB","Roger Hodgson","00:6:36","","Mm6cPXSjdRs"
"LADANIVA - Saraiman | POSTCARD (Official Video)","https://www.youtube.com/watch?v=vGGbp88ziXU&list=LL&index=175&pp=gAQBiAQB","LADANIVA","00:4:16","","vGGbp88ziXU"
"This is what Victorian people sounded like","https://www.youtube.com/watch?v=BrXUcEh0ncE&list=LL&index=176&t=976s&pp=gAQBiAQB","Kings and Things","00:36:00","","BrXUcEh0ncE"
"I built the Dream Office Setup!","https://www.youtube.com/watch?v=16w6qzwN_3Q&list=LL&index=177&t=16s&pp=gAQBiAQB","Mrwhosetheboss","00:21:01","","16w6qzwN_3Q"
"Why It Sucks to Be Born as a Wild Horse","https://www.youtube.com/watch?v=_ikDX9ICJEM&list=LL&index=178&pp=gAQBiAQB","Dinzo","00:9:33","","_ikDX9ICJEM"
"I tested the Craziest Xiaomi Gadgets!","https://www.youtube.com/watch?v=neIYdLysqlk&list=LL&index=179&t=887s&pp=gAQBiAQB","Mrwhosetheboss","00:27:53","","neIYdLysqlk"
"Why TED talks suck now","https://www.youtube.com/watch?v=0zVIUAwUarU&list=LL&index=180&pp=gAQBiAQB","Sir W","00:12:52","","0zVIUAwUarU"
"Journey to Narahmon","https://www.youtube.com/watch?v=1paFMZ4VZ1c&list=LL&index=181&pp=gAQBiAQB","Naxatras Official","00:6:07","","1paFMZ4VZ1c"
"34 Years Of Strandbeest Evolution","https://www.youtube.com/watch?v=IFaAjR_RRJs&list=LL&index=182&t=9s&pp=gAQBiAQB","Veritasium","00:21:39","","IFaAjR_RRJs"
"Snoop Dogg feat. Ljupka Stević - OLE OLE (OFFICIAL VIDEO) 2015","https://www.youtube.com/watch?v=gotvmSQydS4&list=LL&index=183&pp=gAQBiAQB0gcJCSkKAYcqIYzv","Ljupka Stevic","00:3:13","","gotvmSQydS4"
"…but the people are","https://www.youtube.com/watch?v=QFgcqB8-AxE&list=LL&index=184&pp=gAQBiAQB","Kazwire","00:0:32","","QFgcqB8-AxE"
"Mick - James Acaster’s archenemy? Lee Mack’s traded toddler? Gabby Logan’s cheated child? | WILTY","https://www.youtube.com/watch?v=ct40CLTCC7A&list=LL&index=185&t=13s&pp=gAQBiAQB","WILTY? Nope!","00:12:18","","ct40CLTCC7A"
"Geographical limit between Balkan and Central Europe","https://www.youtube.com/watch?v=bwDrHqNZ9lo&list=LL&index=186&pp=gAQBiAQB0gcJCSkKAYcqIYzv","kunc","00:0:50","","bwDrHqNZ9lo"
"Dancing","https://www.youtube.com/watch?v=E1s5_9gxGfU&list=LL&index=187&pp=gAQBiAQB","James Hype","00:4:01","","E1s5_9gxGfU"
"Midival Punditz - Ali Feat. Kailash Kher (Official Audio)","https://www.youtube.com/watch?v=h9GvFUrGZkY&list=LL&index=188&pp=gAQBiAQB0gcJCSkKAYcqIYzv","Midival Punditz","00:6:35","","h9GvFUrGZkY"
"Dharma","https://www.youtube.com/watch?v=vnPKioVgvMg&list=LL&index=189&pp=gAQBiAQB","stereOMantra - Topic","00:7:11","","vnPKioVgvMg"
"Too $hort - Blow the Whistle (Official Audio)","https://www.youtube.com/watch?v=qBmU9drpYAM&list=LL&index=190&pp=gAQBiAQB","Certified","00:2:44","","qBmU9drpYAM"
"Jall aux yeux – Les couleurs de l'enfer (Teške boje)","https://www.youtube.com/watch?v=x9P3Nl8OhjQ&list=LL&index=191&pp=gAQBiAQB0gcJCSkKAYcqIYzv","JALL AUX YEUX","00:3:58","","x9P3Nl8OhjQ"
"2022 MIDWEST REGIONAL GALA","https://www.youtube.com/watch?v=RLZPuawHUPc&list=LL&index=192&t=80s&pp=gAQBiAQB","jackie cunningham","00:5:14","","RLZPuawHUPc"
"ISMO | I Enjoy Words","https://www.youtube.com/watch?v=EERcc2dsD1I&list=LL&index=193&t=235s&pp=gAQBiAQB","ISMO","00:6:44","","EERcc2dsD1I"
"Randy Weston - In Memory Of","https://www.youtube.com/watch?v=IbbJ8-BWZDw&list=LL&index=194&pp=gAQBiAQB","IORGA","00:5:57","","IbbJ8-BWZDw"
"Dr Feelgood - Live At Southend Kursaal (15 minutes of magic in the 4 songs)","https://www.youtube.com/watch?v=GzF0AETdRF8&list=LL&index=195&pp=gAQBiAQB","Pedja Pavlovic Badza (Mission: Pub rock)","00:14:24","","GzF0AETdRF8"
"Thomas Cole - The Course of Empire","https://www.youtube.com/watch?v=yvhy6iybvXI&list=LL&index=196&t=16s&pp=gAQBiAQB","Juan J","00:3:31","","yvhy6iybvXI"
"Is Every Civilization Doomed to Fail? - Gregory Aldrete","https://www.youtube.com/watch?v=uqsBx58GxYY&list=LL&index=197&pp=gAQBiAQB","After Skool","00:22:39","","uqsBx58GxYY"
"How to : Smack my bitch up (The Prodigy Samples)","https://www.youtube.com/watch?v=Lo67bWkNEiE&list=LL&index=198&pp=gAQBiAQB","Thomas Joubert","00:3:20","","Lo67bWkNEiE"
"The Rubberband Man","https://www.youtube.com/watch?v=KSMVflSBKx8&list=LL&index=199&pp=gAQBiAQB","The Spinners","00:7:25","","KSMVflSBKx8"
"1972: The CURIOUS CASE of the BLOCKED WINDOW | Nationwide | Weird and Wonderful | BBC Archive","https://www.youtube.com/watch?v=p8fOJdmSbdU&list=LL&index=200&t=6s&pp=gAQBiAQB","BBC Archive","00:5:09","","p8fOJdmSbdU"
"What are Ancient Lights and why did they ANNOY the BBC?","https://www.youtube.com/watch?v=H_kuZlKTOhs&list=LL&index=201&pp=gAQBiAQB","Off-Beat London","00:3:16","","H_kuZlKTOhs"
"MASH-UP: Trump’s al-Baghdadi Speech & Obama’s Bin Laden Speech","https://www.youtube.com/watch?v=OsBOWSjOLsE&list=LL&index=202&pp=gAQBiAQB","Jimmy Kimmel Live","00:1:25","","OsBOWSjOLsE"
"The Value of Source Code","https://www.youtube.com/watch?v=Y6ZHV0RH0fQ&list=LL&index=203&t=14s&pp=gAQBiAQB","Philomatics","00:17:46","","Y6ZHV0RH0fQ"
"Moments In Love","https://www.youtube.com/watch?v=uNkcZ8QoNuI&list=LL&index=204&pp=gAQBiAQB","Art Of Noise","00:10:20","","uNkcZ8QoNuI"
"Slovenia: How to Get Rich Without Capitalism.","https://www.youtube.com/watch?v=pzG6X7FiOFM&list=LL&index=205&t=57s&pp=gAQBiAQB","History Scope","00:33:28","","pzG6X7FiOFM"
"Apple DROPS AI BOMBSHELL: LLMS CANNOT Reason","https://www.youtube.com/watch?v=tTG_a0KPJAc&list=LL&index=206&t=617s&pp=gAQBiAQB","TheAIGRID","00:25:35","","tTG_a0KPJAc"
"Koto Visitors (Official Video)","https://www.youtube.com/watch?v=GubZD0IfWvI&list=LL&index=207&pp=gAQBiAQB","ZYXItalo","00:6:17","","GubZD0IfWvI"
"Son of Son - Lost Control","https://www.youtube.com/watch?v=iYRAoJCZt7k&list=LL&index=208&pp=gAQBiAQB","Siamese Records","00:4:49","","iYRAoJCZt7k"
"Human Cannonball Guinness World Records Unleashed David The Bullet Smith","https://www.youtube.com/watch?v=g4bLkgk_jRE&list=LL&index=209&pp=gAQBiAQB0gcJCSkKAYcqIYzv","David Smith","00:0:36","","g4bLkgk_jRE"
"Ariana Grande Hits a High Note While Eating Spicy Wings | Hot Ones","https://www.youtube.com/watch?v=IPAke2nPKDU&list=LL&index=210&t=555s&pp=gAQBiAQB","First We Feast","00:23:19","","IPAke2nPKDU"
"My Evidence-Based Skincare Routine","https://www.youtube.com/watch?v=OrElyY7MFVs&list=LL&index=211&pp=gAQBiAQB","Ali Abdaal","00:14:05","","OrElyY7MFVs"
"YES - Owner of a Lonely Heart (Official Music Video)","https://www.youtube.com/watch?v=SVOuYquXuuc&list=LL&index=212&pp=gAQBiAQB","yesofficial","00:6:42","","SVOuYquXuuc"
"The Genius Design of Communist Memorials","https://www.youtube.com/watch?v=5TKZsnujzk0&list=LL&index=213&pp=gAQBiAQB0gcJCSkKAYcqIYzv","The Present Past","00:10:35","","5TKZsnujzk0"
"Blastoff! SpaceX Starship launches on 5th flight, nails 'chopsticks' booster catch!","https://www.youtube.com/watch?v=b28zbsnk-48&list=LL&index=214&pp=gAQBiAQB","VideoFromSpace","00:10:21","","b28zbsnk-48"
"Bad Apple!! but it's CSGO bullet holes","https://www.youtube.com/watch?v=J1AraXmlYqM&list=LL&index=215&pp=gAQBiAQB","vishyy","00:3:39","","J1AraXmlYqM"
"Onslaught - Bad Apple 64 - C64 Demo","https://www.youtube.com/watch?v=OsDy-4L6-tQ&list=LL&index=216&pp=gAQBiAQB","RetroDemoScene","00:4:01","","OsDy-4L6-tQ"
"【東方】Bad Apple!! ＰＶ【影絵】","https://www.youtube.com/watch?v=FtutLA63Cp8&list=LL&index=217&pp=gAQBiAQB","kasidid2","00:3:40","","FtutLA63Cp8"
"Why David Gilmour Won’t Be On My Channel","https://www.youtube.com/watch?v=lsqYoAw_hkI&list=LL&index=218&pp=gAQBiAQB","Rick Beato","00:6:44","","lsqYoAw_hkI"
"10 Push Up Variations and the Muscles They Target !","https://www.youtube.com/watch?v=hwnsLAFDuHA&list=LL&index=219&pp=gAQBiAQB","Vitality","00:5:54","","hwnsLAFDuHA"
"King of One-Liners | Andy Huggins | Stand Up Comedy","https://www.youtube.com/watch?v=DbbKaM8_LUc&list=LL&index=220&t=5s&pp=gAQBiAQB","Don't Tell Comedy","00:10:42","","DbbKaM8_LUc"
"How Upside-Down Models Revolutionized Architecture","https://www.youtube.com/watch?v=iRv_syz2DAc&list=LL&index=221&t=13s&pp=gAQBiAQB","Stewart Hicks","00:14:45","","iRv_syz2DAc"
"BYD Yangwang U9 Performing a U-turn in Place","https://www.youtube.com/watch?v=awJRxooNprk&list=LL&index=222&pp=gAQBiAQB","DiscoverChinaAuto","00:0:37","","awJRxooNprk"
"Still Corners - Far Rider (Official Video)","https://www.youtube.com/watch?v=ZuRsw0Jjj5g&list=LL&index=223&pp=gAQBiAQB","Still Corners","00:7:06","","ZuRsw0Jjj5g"
"This new type of illusion is really hard to make","https://www.youtube.com/watch?v=FMRi6pNAoag&list=LL&index=224&t=26s&pp=gAQBiAQB0gcJCSkKAYcqIYzv","Steve Mould","00:17:58","","FMRi6pNAoag"
"La Baye Aréa, French TV Series - Midjourney 6 + Runway Gen-3 + Udio","https://www.youtube.com/watch?v=QYck5xQO2bM&list=LL&index=225&pp=gAQBiAQB","TRBDRK","00:1:04","","QYck5xQO2bM"
"How Quentin Tarantino decided to kill Hitler","https://www.youtube.com/watch?v=da2KLouwTnY&list=LL&index=226&pp=gAQBiAQB","Outstanding Screenplays","00:1:00","","da2KLouwTnY"
"Quentin picks his perfect movies","https://www.youtube.com/watch?v=pU8kpCtYyIw&list=LL&index=227&pp=gAQBiAQB","omidfilms","00:1:00","","pU8kpCtYyIw"
"when the music is so good you forget to stop filming","https://www.youtube.com/watch?v=64Izw09Z8hM&list=LL&index=228&pp=gAQBiAQB","Real Pixels","00:15:30","","64Izw09Z8hM"
"Namazi si meda - Tiny & Floe","https://www.youtube.com/watch?v=EY67gFYNSGg&list=LL&index=229&pp=gAQBiAQB","Tin Kruhak","00:5:28","","EY67gFYNSGg"
"U Mojoj Ulici","https://www.youtube.com/watch?v=pdFA7b-xa_Q&list=LL&index=230&pp=gAQBiAQB","Shaka Zulu","00:3:29","","pdFA7b-xa_Q"
"The Carpentopod table being put to use!","https://www.youtube.com/watch?v=xKDY4yWxfJM&list=LL&index=231&pp=gAQBiAQB","Giliam de Carpentier","00:0:18","","xKDY4yWxfJM"
"Strangers Rank Their Intelligence | IQ vs First Impressions","https://www.youtube.com/watch?v=RAlI0pbMQiM&list=LL&index=232&t=35s&pp=gAQBiAQB","Jubilee","00:12:38","","RAlI0pbMQiM"
"Alien: The Story Behind MAKING the ‘Derelict Sequence’ | Making ALIEN","https://www.youtube.com/watch?v=6QRIBYFWHLM&list=LL&index=233&pp=gAQBiAQB","CinemaTyler","00:25:23","","6QRIBYFWHLM"
"Night Club - ""Show It 2 Me"" (Official 360 Video)","https://www.youtube.com/watch?v=JtYa0rb_jGQ&list=LL&index=234&pp=gAQBiAQB","Night Club","00:4:10","","JtYa0rb_jGQ"
"Days of the New - Touch, Peel and Stand","https://www.youtube.com/watch?v=Hc93qiIHe60&list=LL&index=235&pp=gAQBiAQB0gcJCSkKAYcqIYzv","Lynx Studios","00:4:59","","Hc93qiIHe60"
"It's Happening - China Launches World's First Thorium Nuclear Reactor","https://www.youtube.com/watch?v=t4EJQPWjFj8&list=LL&index=236&t=12s&pp=gAQBiAQB","Dr Ben Miles","00:20:36","","t4EJQPWjFj8"
"Softmax Function Explained In Depth with 3D Visuals","https://www.youtube.com/watch?v=ytbYRIN0N4g&list=LL&index=237&t=415s&pp=gAQBiAQB","","00:17:39","","ytbYRIN0N4g"
"Aligning LLMs with Direct Preference Optimization","https://www.youtube.com/watch?v=QXVCqtAZAn4&list=LL&index=238&t=3303s&pp=gAQBiAQB0gcJCSkKAYcqIYzv","DeepLearningAI","00:58:07","","QXVCqtAZAn4"
"Chaka Khan - Like Sugar (Official Video)","https://www.youtube.com/watch?v=RecY5iZn6B0&list=LL&index=239&pp=gAQBiAQB","Chaka Khan","00:4:01","","RecY5iZn6B0"
"GPT-4o Realtime Audio - Early Access Demo","https://www.youtube.com/watch?v=8hmbZundj1Y&list=LL&index=240&pp=gAQBiAQB","andrewships | Tech & Product","00:9:47","","8hmbZundj1Y"
"Like Sugar","https://www.youtube.com/watch?v=ABnQIz95SQs&list=LL&index=241&pp=gAQBiAQB","Chaka Khan","00:4:00","","ABnQIz95SQs"
"AI founders: Lessons learned","https://www.youtube.com/watch?v=KK9Jcrw84qw&list=LL&index=242&t=20s&pp=gAQBiAQB","AI Searched","00:21:38","","KK9Jcrw84qw"
"Biomedical Scientist Answers Pseudoscience Questions From Twitter | Tech Support | WIRED","https://www.youtube.com/watch?v=vj71yGp-8WM&list=LL&index=243&t=25s&pp=gAQBiAQB0gcJCSkKAYcqIYzv","WIRED","00:22:08","","vj71yGp-8WM"
"A day at my $850k tech job in nyc 💻","https://www.youtube.com/watch?v=arwwguR9tGM&list=LL&index=244&pp=gAQBiAQB","Kelly Stamps","00:6:29","","arwwguR9tGM"
"Big Tech Doesn't Want You Anymore","https://www.youtube.com/watch?v=4hUvyLgZOFM&list=LL&index=245&t=559s&pp=gAQBiAQB","Patrick Boyle","00:25:55","","4hUvyLgZOFM"
"A Change is Gonna Come (Sam Cooke Cover) | Brian Owens","https://www.youtube.com/watch?v=cEXhZ8PwM-Y&list=LL&index=246&pp=gAQBiAQB","Brian Owens Soul","00:4:35","","cEXhZ8PwM-Y"
"George Johnson - The Whistling Coon - 1891 (The first recording by an African-American)","https://www.youtube.com/watch?v=sVYHSlEssYY&list=LL&index=247&t=52s&pp=gAQBiAQB","RareSoul","00:2:54","","sVYHSlEssYY"
"""Camptown Races"" sung by Al Jolson","https://www.youtube.com/watch?v=_tuu5YtkPIo&list=LL&index=248&pp=gAQBiAQB","Jolson1950","00:2:09","","_tuu5YtkPIo"
"When he's way fitter than you 💪🏼😬 Elena Gabrielle","https://www.youtube.com/watch?v=ReVMj3eHd9g&list=LL&index=249&pp=gAQBiAQB","Elena Gabrielle","00:14:53","","ReVMj3eHd9g"
"6 Health & Aging Supplements (and What I Avoid)","https://www.youtube.com/watch?v=f-BCz5cIhmI&list=LL&index=250&pp=gAQBiAQB","Physionic","00:10:27","","f-BCz5cIhmI"
"MrBeast Just Destroyed His Career.. #4","https://www.youtube.com/watch?v=o0LApaFtEGU&list=LL&index=251&t=841s&pp=gAQBiAQB","MorePegasus","00:21:30","","o0LApaFtEGU"
"Sereia, Amor d'Agua (Cibelle Remake)","https://www.youtube.com/watch?v=ImlSLBHJL4E&list=LL&index=252&pp=gAQBiAQB","Suba - Topic","00:4:39","","ImlSLBHJL4E"
"Totem Transport","https://www.youtube.com/watch?v=GsanQTBD4lQ&list=LL&index=253&pp=gAQBiAQB0gcJCSkKAYcqIYzv","Arc De Soleil","00:3:22","","GsanQTBD4lQ"
"Dži Lajf (feat. Mikri Maus)","https://www.youtube.com/watch?v=o4vHGh2cPQ0&list=LL&index=254&pp=gAQBiAQB","LD Pistolero - Topic","00:3:26","","o4vHGh2cPQ0"
"Prikaze","https://www.youtube.com/watch?v=6EvVth9piXo&list=LL&index=255&pp=gAQBiAQB","Edo Maajka","00:4:51","","6EvVth9piXo"
"Molfar","https://www.youtube.com/watch?v=bw1CnSlixa0&list=LL&index=256&pp=gAQBiAQB","Miss Monique","00:3:25","","bw1CnSlixa0"
"Keep Going (feat. Tony Joe White)","https://www.youtube.com/watch?v=fJpot9QjA6U&list=LL&index=257&pp=gAQBiAQB","Boozoo Bajou","00:4:58","","fJpot9QjA6U"
"The Prodigy - Breathe (ZAGOR Trap Remix)","https://www.youtube.com/watch?v=NAVRZ5kvLTk&list=LL&index=258&pp=gAQBiAQB","SidemenTracks","00:3:20","","NAVRZ5kvLTk"
"The Illusion","https://www.youtube.com/watch?v=7O0_8sVzVts&list=LL&index=259&pp=gAQBiAQB","Ikebe Shakedown","00:3:33","","7O0_8sVzVts"
"Once Upon a Time (feat. Tumi, Zubz)","https://www.youtube.com/watch?v=Vs1sy98ZhLE&list=LL&index=260&pp=gAQBiAQB","Chinese Man","00:3:44","","Vs1sy98ZhLE"
"Peggy Gou - (It Goes Like) Nanana - Official Video","https://www.youtube.com/watch?v=sCz5y84dwuA&list=LL&index=261&pp=gAQBiAQB","Peggy Gou","00:2:45","","sCz5y84dwuA"
"Dancin (Krono Remix)","https://www.youtube.com/watch?v=LjtvF_UuRIU&list=LL&index=262&pp=gAQBiAQB","Aaron Smith - Topic","00:3:19","","LjtvF_UuRIU"
"This NEW VR Flight Sim Looks UNREAL on Quest! Warplanes Air Corp Review","https://www.youtube.com/watch?v=0cPoYocYQAc&list=LL&index=263&pp=gAQBiAQB","Gamertag VR","00:3:52","","0cPoYocYQAc"
