Id,Product,Brand,Price,Country,Category
P00381,Deluxe Immersion Blender,Verve Athletics,238.00,Italy,kitchen
P00382,Wireless Cutting Board Set of 2,Silverbirch,307.53,Japan,kitchen
P00383,Portable Soccer Ball,Kestrel,17.18,Japan,sports
P00384,Premium Gaming Mouse 2.0,PeakForm,250.07,Poland,electronics
P00385,Deluxe Tennis Racket,Grainhouse,34.16,Netherlands,sports
P00386,Portable Office Chair Max,Silverbirch,190.42,France,other
P00387,Vintage Hiking Boots,Verve Athletics,266.56,Italy,sports
P00388,Slim Noise-Canceling Headphones Max,Tundra Works,70.89,France,electronics
P00389,Ultra Chef Knife Lite,Aurora Labs,199.22,Sweden,kitchen
P00390,Heavy-Duty Rain Jacket,CedarCraft,257.97,Germany,clothing
P00391,Eco Espresso Machine,CedarCraft,199.63,Netherlands,kitchen
P00392,Ultra Stand Mixer Max,Grainhouse,276.16,Sweden,kitchen
P00393,Compact Fitness Tracker Max,Orbit Supply,27.47,France,electronics
P00394,Classic Gaming Mouse 2.0,Windmill Kitchen,221.37,UK,electronics
P00395,Folding Chef Knife Plus,Kestrel,108.03,Germany,kitchen
P00396,Compact Monitor Stand Lite,Quartz Home,159.50,Sweden,electronics
P00397,Classic Soccer Ball Max,Quartz Home,126.64,Japan,sports
P00398,Portable Linen Shirt Plus,Kestrel,97.38,Canada,clothing
P00399,Travel Soccer Ball 2.0,Silverbirch,374.53,Poland,sports
P00400,Wireless Fleece Hoodie XL,Lumen&Co,21.11,Japan,clothing
P00401,Pro Rice Cooker XL,PeakForm,203.88,Canada,kitchen
P00402,Mini Laptop Sleeve Lite,Kestrel,394.63,Japan,electronics
P00403,Vintage Denim Jacket Lite,Kestrel,19.60,Australia,clothing
P00404,Ultra Puffer Vest S,Northwind,19.89,UK,clothing
P00405,Premium Wool Scarf,Windmill Kitchen,168.51,USA,clothing
P00406,Vintage Noise-Canceling Headphones 2.0,Quartz Home,230.05,Netherlands,electronics
P00407,Classic Yoga Mat Set of 2,Windmill Kitchen,160.73,Poland,sports
P00408,Ultra Running Shoes S,Verve Athletics,147.66,Japan,sports
P00409,Folding Cutting Board,Northwind,162.41,Japan,kitchen
P00410,Eco Mechanical Keyboard Lite,Tundra Works,158.50,UK,electronics
P00411,Compact Laptop Sleeve XL,Kestrel,15.39,Japan,electronics
P00412,Vintage Linen Shirt Plus,Kestrel,128.73,Canada,clothing
P00413,Smart Webcam XL,Lumen&Co,316.07,Netherlands,electronics
P00414,Compact Hiking Boots Set of 2,Tundra Works,139.56,Canada,sports
P00415,Slim Yoga Mat,Tundra Works,210.76,Japan,sports
P00416,Classic Wool Scarf,Verve Athletics,42.45,Sweden,clothing
P00417,Smart Linen Shirt Plus,Kestrel,230.38,Sweden,clothing
P00418,Smart Office Chair,Silverbirch,222.57,Germany,other
P00419,Pro Tennis Racket S,Helios,233.04,Sweden,sports
P00420,Slim Kettlebell XL,BasecampGear,73.14,Japan,sports
P00421,Mini Gaming Mouse,Silverbirch,179.07,France,electronics
P00422,Portable Puffer Vest,Falkon,358.80,UK,clothing
P00423,Travel Tennis Racket Plus,BasecampGear,390.50,Canada,sports
P00424,Travel Wool Scarf Lite,Windmill Kitchen,185.08,Canada,clothing
P00425,Deluxe Dumbbell Set Max,Orbit Supply,41.89,Spain,sports
P00426,Smart Notebook Set 2.0,Grainhouse,138.80,Japan,other
P00427,Folding Denim Jacket,Helios,310.26,Germany,clothing
P00428,Portable Trail-Running Socks,Windmill Kitchen,121.73,Spain,sports
P00429,Eco Laptop Sleeve S,Helios,357.38,Italy,electronics
P00430,Ultra Mechanical Keyboard S,BasecampGear,51.02,Netherlands,electronics
P00431,Heavy-Duty Puffer Vest Set of 2,Grainhouse,352.66,Spain,clothing
P00432,Eco Trail-Running Socks XL,BasecampGear,128.17,Italy,sports
P00433,Eco Trail-Running Socks Lite,Tundra Works,308.44,Australia,sports
P00434,Vintage Puffer Vest S,PeakForm,271.53,Poland,clothing
P00435,Compact Running Shoes Plus,Northwind,357.41,Australia,sports
P00436,Pro Noise-Canceling Headphones,Helios,2.67,USA,electronics
P00437,Premium Rain Jacket,Windmill Kitchen,221.50,Sweden,clothing
P00438,Eco Dumbbell Set XL,Silverbirch,176.96,Germany,sports
P00439,Deluxe Noise-Canceling Headphones Plus,Aurora Labs,110.38,Canada,electronics
P00440,Pro Running Shoes XL,Lumen&Co,68.45,USA,sports
P00441,Premium Fitness Tracker Max,BasecampGear,200.45,Italy,electronics
P00442,Vintage Puffer Vest Plus,BasecampGear,176.63,Spain,clothing
P00443,Mini Cutting Board Set of 2,Northwind,334.07,Poland,kitchen
P00444,Premium Mechanical Keyboard XL,Quartz Home,75.73,UK,electronics
P00445,Compact Resistance Bands XL,PeakForm,82.18,Netherlands,sports
P00446,Portable Linen Shirt Set of 2,Verve Athletics,277.85,Poland,clothing
P00447,Portable Mechanical Keyboard 2.0,Verve Athletics,211.79,France,electronics
P00448,Portable Noise-Canceling Headphones 2.0,BasecampGear,23.79,Japan,electronics
P00449,Heavy-Duty Noise-Canceling Headphones 2.0,Orbit Supply,314.87,Sweden,electronics
P00450,Slim Notebook Set Plus,Grainhouse,172.46,UK,other
P00451,Vintage Hiking Boots 2.0,Helios,223.56,Germany,sports
P00452,Deluxe USB-C Hub,Orbit Supply,110.39,Netherlands,electronics
P00453,Travel Monitor Stand XL,Falkon,167.95,Canada,electronics
P00454,Compact Soccer Ball Max,Lumen&Co,46.49,Canada,sports
P00455,Pro Fitness Tracker Max,BasecampGear,318.59,Sweden,electronics
P00456,Travel Coffee Grinder 2.0,Verve Athletics,207.26,Canada,kitchen
P00457,Portable Chef Knife 2.0,Verve Athletics,56.70,Canada,kitchen
P00458,Heavy-Duty Cast-Iron Skillet 2.0,Northwind,118.03,Japan,kitchen
P00459,Eco Yoga Mat Plus,Silverbirch,207.56,Netherlands,sports
P00460,Ultra Resistance Bands,CedarCraft,58.86,Germany,sports
P00461,Deluxe Gaming Mouse S,Verve Athletics,400.66,France,electronics
P00462,Pro Trail-Running Socks,CedarCraft,100.32,Japan,sports
P00463,Pro Mechanical Keyboard S,BasecampGear,178.56,UK,electronics
P00464,Eco Denim Jacket S,Quartz Home,204.23,Japan,clothing
P00465,Pro Dumbbell Set 2.0,CedarCraft,207.56,France,sports
P00466,Vintage USB-C Hub,Orbit Supply,185.99,USA,electronics
P00467,Portable Bluetooth Speaker XL,Kestrel,42.64,UK,electronics
P00468,Vintage Fitness Tracker,BasecampGear,31.16,Canada,electronics
P00469,Compact Gaming Mouse XL,Grainhouse,171.10,Spain,electronics
P00470,Travel Fleece Hoodie S,Kestrel,360.48,Italy,clothing
P00471,Classic Immersion Blender,Lumen&Co,199.16,France,kitchen
P00472,Folding Air Fryer Plus,Silverbirch,144.39,Australia,kitchen
P00473,Mini Resistance Bands Max,Lumen&Co,307.27,Germany,sports
P00474,Ultra Air Fryer,Kestrel,39.72,Netherlands,kitchen
P00475,Mini USB-C Hub 2.0,CedarCraft,32.79,UK,electronics
P00476,Folding Soccer Ball XL,BasecampGear,270.18,UK,sports
P00477,Travel Trail-Running Socks,Quartz Home,109.51,France,sports
P00478,Pro Baseball Cap XL,PeakForm,26.88,Germany,clothing
P00479,Slim Rice Cooker Max,Helios,26.12,Australia,kitchen
P00480,Portable Rain Jacket Max,Northwind,277.85,Japan,clothing
P00481,Vintage Resistance Bands,PeakForm,25.41,Italy,sports
P00482,Ultra Laptop Sleeve Plus,Silverbirch,5.40,Spain,electronics
P00483,Portable USB-C Hub XL,Verve Athletics,7.07,Spain,electronics
P00484,Heavy-Duty Chef Knife Lite,PeakForm,328.74,Spain,kitchen
P00485,Compact Baseball Cap 2.0,BasecampGear,265.20,UK,clothing
P00486,Travel Fitness Tracker Lite,Quartz Home,346.22,Germany,electronics
P00487,Compact Puffer Vest Lite,Helios,313.93,UK,clothing
P00488,Pro Running Shoes Max,Grainhouse,152.17,Japan,sports
P00489,Heavy-Duty Rice Cooker,Windmill Kitchen,133.86,Sweden,kitchen
P00490,Pro Rain Jacket Plus,Aurora Labs,249.08,UK,clothing
P00491,Classic Desk Lamp,Falkon,292.08,Poland,electronics
P00492,Pro Desk Lamp Lite,Orbit Supply,241.67,Japan,electronics
P00493,Mini Cast-Iron Skillet Lite,Quartz Home,281.02,Poland,kitchen
P00494,Pro Notebook Set XL,Lumen&Co,198.13,Japan,other
P00495,Mini Laptop Sleeve XL,Windmill Kitchen,107.45,Germany,electronics
P00496,Smart Kettlebell,Tundra Works,183.43,USA,sports
P00497,Slim Office Chair,Silverbirch,287.39,Canada,other
P00498,Classic Running Shoes,Silverbirch,352.68,Spain,sports
P00499,Smart Office Chair XL,CedarCraft,290.59,Netherlands,other
P00500,Compact Stand Mixer,CedarCraft,101.84,USA,kitchen
P00501,Mini Baseball Cap Set of 2,Silverbirch,366.03,Japan,clothing
P00502,Folding Toaster Oven,Northwind,60.15,France,kitchen
P00503,Classic Rice Cooker,PeakForm,208.49,Poland,kitchen
P00504,Smart Immersion Blender Plus,Helios,35.32,Spain,kitchen
P00505,Mini Backpack Plus,Falkon,395.21,USA,other
P00506,Travel Air Fryer Max,Helios,87.16,Italy,kitchen
P00507,Folding Bluetooth Speaker Set of 2,Tundra Works,252.07,USA,electronics
P00508,Pro Wool Scarf S,Aurora Labs,35.25,Italy,clothing
P00509,Portable Puffer Vest Lite,Windmill Kitchen,272.99,Poland,clothing
P00510,Heavy-Duty USB-C Hub 2.0,Helios,386.86,France,electronics
P00511,Eco Backpack 2.0,CedarCraft,158.33,France,other
P00512,Classic Toaster Oven Max,Quartz Home,190.16,Spain,kitchen
P00513,Portable USB-C Hub Set of 2,Verve Athletics,396.51,France,electronics
P00514,Deluxe Laptop Sleeve,Verve Athletics,185.47,Italy,electronics
P00515,Compact Bluetooth Speaker,CedarCraft,250.24,Netherlands,electronics
P00516,Smart Tennis Racket Max,Tundra Works,176.07,Netherlands,sports
P00517,Pro Kettlebell,Lumen&Co,270.93,Poland,sports
P00518,Mini Air Fryer 2.0,BasecampGear,387.90,Canada,kitchen
P00519,Travel Toaster Oven Max,Helios,8.29,Italy,kitchen
P00520,Eco Air Fryer,PeakForm,328.01,USA,kitchen
P00521,Heavy-Duty Air Fryer,Orbit Supply,36.08,Netherlands,kitchen
P00522,Eco Dumbbell Set XL,Orbit Supply,322.69,France,sports
P00523,Folding Fleece Hoodie Set of 2,Kestrel,357.68,Spain,clothing
P00524,Deluxe Tennis Racket Lite,Windmill Kitchen,242.74,Canada,sports
P00525,Classic Office Chair XL,Kestrel,122.77,France,other
P00526,Pro Desk Lamp XL,Grainhouse,397.04,Australia,electronics
P00527,Wireless USB-C Hub Lite,Windmill Kitchen,95.32,Australia,electronics
P00528,Vintage Stand Mixer,Aurora Labs,99.67,UK,kitchen
P00529,Portable Hiking Boots,Windmill Kitchen,235.82,Japan,sports
P00530,Folding Air Fryer Plus,Windmill Kitchen,288.07,UK,kitchen
P00531,Smart Toaster Oven,CedarCraft,22.35,UK,kitchen
P00532,Travel Blender S,CedarCraft,310.97,Spain,kitchen
P00533,Wireless Webcam,Northwind,57.79,Australia,electronics
P00534,Travel Wool Scarf XL,Northwind,251.26,Japan,clothing
P00535,Vintage USB-C Hub Set of 2,Falkon,19.53,UK,electronics
P00536,Compact Air Fryer S,Quartz Home,298.82,Japan,kitchen
P00537,Eco Chef Knife,Falkon,77.32,Poland,kitchen
P00538,Travel Dumbbell Set Max,Silverbirch,359.08,Canada,sports
P00539,Portable Resistance Bands Plus,Orbit Supply,237.15,Sweden,sports
P00540,Compact Backpack Plus,Grainhouse,389.88,Poland,other
P00541,Deluxe Puffer Vest S,CedarCraft,148.27,Germany,clothing
P00542,Smart Backpack Max,CedarCraft,63.79,Japan,other
P00543,Mini Puffer Vest Lite,Lumen&Co,15.77,Spain,clothing
P00544,Heavy-Duty Yoga Mat 2.0,Kestrel,44.00,Spain,sports
P00545,Deluxe Desk Lamp Set of 2,Quartz Home,168.43,Italy,electronics
P00546,Slim Baseball Cap 2.0,Kestrel,79.48,France,clothing
P00547,Ultra Cutting Board Lite,Quartz Home,123.53,France,kitchen
P00548,Wireless Office Chair Plus,Tundra Works,397.00,France,other
P00549,Travel Office Chair Max,Northwind,85.02,Spain,other
P00550,Classic Office Chair Lite,BasecampGear,199.20,Germany,other
P00551,Pro Chef Knife XL,Verve Athletics,330.21,Canada,kitchen
P00552,Vintage Resistance Bands Lite,Tundra Works,344.75,France,sports
P00553,Portable Running Shoes,Silverbirch,24.81,Netherlands,sports
P00554,Premium Cutting Board,CedarCraft,229.39,Australia,kitchen
P00555,Mini Resistance Bands,Lumen&Co,298.00,Italy,sports
P00556,Folding Rice Cooker,Aurora Labs,133.36,Germany,kitchen
P00557,Wireless Backpack S,Orbit Supply,149.95,Canada,other
P00558,Ultra Kettlebell 2.0,Aurora Labs,51.42,Netherlands,sports
P00559,Smart Fitness Tracker Plus,Lumen&Co,197.86,Japan,electronics
P00560,Vintage Resistance Bands,CedarCraft,86.61,UK,sports
P00561,Portable Laptop Sleeve,Helios,239.49,Sweden,electronics
P00562,Ultra Tennis Racket Set of 2,BasecampGear,7.35,Japan,sports
P00563,Smart Kettlebell Set of 2,Verve Athletics,253.71,Canada,sports
P00564,Ultra Puffer Vest S,Verve Athletics,56.54,Italy,clothing
P00565,Heavy-Duty Immersion Blender Max,Windmill Kitchen,193.61,USA,kitchen
P00566,Portable Bluetooth Speaker S,Verve Athletics,13.85,Germany,electronics
P00567,Slim Backpack,Aurora Labs,12.16,Germany,other
P00568,Smart Blender Lite,Verve Athletics,395.22,Netherlands,kitchen
P00569,Ultra Coffee Grinder S,PeakForm,263.46,USA,kitchen
P00570,Wireless Resistance Bands,PeakForm,197.37,Netherlands,sports
P00571,Travel Running Shoes Plus,Northwind,131.04,Poland,sports
P00572,Slim Denim Jacket Max,PeakForm,58.75,Sweden,clothing
P00573,Eco Notebook Set Lite,Falkon,208.79,Germany,other
P00574,Wireless Soccer Ball Set of 2,Silverbirch,257.39,Japan,sports
P00575,Travel Cast-Iron Skillet,Quartz Home,302.54,Netherlands,kitchen
P00576,Travel Cast-Iron Skillet XL,Lumen&Co,222.38,Germany,kitchen
P00577,Slim Dumbbell Set,Tundra Works,176.20,Japan,sports
P00578,Pro Webcam Plus,Lumen&Co,351.00,Australia,electronics
P00579,Vintage Office Chair Plus,CedarCraft,94.12,Italy,other
P00580,Compact Office Chair Set of 2,PeakForm,239.89,Spain,other
P00581,Slim Puffer Vest S,Quartz Home,106.07,UK,clothing
P00582,Compact Espresso Machine,Grainhouse,306.53,Japan,kitchen
P00583,Premium Cutting Board S,Aurora Labs,312.98,France,kitchen
P00584,Compact Stand Mixer,Tundra Works,311.09,Japan,kitchen
P00585,Slim Wool Scarf Lite,Silverbirch,62.25,Sweden,clothing
P00586,Travel Wool Scarf,Silverbirch,358.42,Poland,clothing
P00587,Heavy-Duty Backpack,PeakForm,106.40,Germany,other
P00588,Compact Notebook Set Lite,Tundra Works,84.59,Poland,other
P00589,Slim Stand Mixer Lite,Northwind,287.36,Canada,kitchen
P00590,Smart Bluetooth Speaker S,Lumen&Co,211.36,Netherlands,electronics
P00591,Deluxe Rain Jacket Lite,Verve Athletics,171.57,Poland,clothing
P00592,Portable Air Fryer Plus,Falkon,377.64,Poland,kitchen
P00593,Mini Webcam Plus,Quartz Home,185.80,Australia,electronics
P00594,Compact Immersion Blender,Lumen&Co,24.45,Australia,kitchen
P00595,Classic Monitor Stand Plus,Helios,105.25,Japan,electronics
P00596,Heavy-Duty Chef Knife,PeakForm,33.28,France,kitchen
P00597,Pro Espresso Machine Plus,PeakForm,224.48,Spain,kitchen
P00598,Ultra Cast-Iron Skillet,Kestrel,123.71,France,kitchen
P00599,Heavy-Duty Rain Jacket Plus,Grainhouse,267.07,Spain,clothing
P00600,Eco Cutting Board Set of 2,BasecampGear,283.63,UK,kitchen
P00601,Portable Mechanical Keyboard Max,Verve Athletics,367.20,Germany,electronics
P00602,Wireless Kettlebell,Kestrel,240.65,Netherlands,sports
P00603,Deluxe Noise-Canceling Headphones Lite,Aurora Labs,176.49,Canada,electronics
P00604,Portable Baseball Cap Lite,Lumen&Co,260.29,Spain,clothing
P00605,Wireless Noise-Canceling Headphones Plus,Grainhouse,229.73,Netherlands,electronics
P00606,Slim Office Chair Lite,Aurora Labs,272.14,Japan,other
P00607,Classic Wool Scarf Plus,PeakForm,226.49,UK,clothing
P00608,Classic Soccer Ball S,CedarCraft,11.09,France,sports
P00609,Smart Rain Jacket XL,Falkon,157.57,UK,clothing
P00610,Slim Yoga Mat S,Northwind,167.37,Netherlands,sports
P00611,Vintage Rice Cooker S,Orbit Supply,329.94,France,kitchen
P00612,Folding Bluetooth Speaker,PeakForm,249.86,Sweden,electronics
P00613,Compact Webcam Plus,Verve Athletics,34.44,Australia,electronics
P00614,Deluxe Hiking Boots XL,Orbit Supply,139.05,USA,sports
P00615,Vintage Stand Mixer Plus,Windmill Kitchen,286.63,UK,kitchen
P00616,Slim Hiking Boots Max,Windmill Kitchen,36.51,Poland,sports
P00617,Folding Notebook Set,CedarCraft,210.36,USA,other
P00618,Slim Dumbbell Set Max,Windmill Kitchen,400.81,USA,sports
P00619,Folding Desk Lamp,Kestrel,275.01,Canada,electronics
P00620,Travel Stand Mixer,Silverbirch,367.23,Germany,kitchen
P00621,Travel Monitor Stand,Helios,160.54,Poland,electronics
P00622,Wireless Hiking Boots Plus,Northwind,31.72,USA,sports
P00623,Folding Bluetooth Speaker,Falkon,271.65,Australia,electronics
P00624,Eco Office Chair S,Quartz Home,108.90,USA,other
P00625,Compact Air Fryer Max,Falkon,61.87,Canada,kitchen
P00626,Ultra Laptop Sleeve,Northwind,155.09,Italy,electronics
P00627,Portable Hiking Boots Plus,Northwind,393.28,France,sports
P00628,Pro Linen Shirt,Quartz Home,237.70,Netherlands,clothing
P00629,Vintage Monitor Stand 2.0,Northwind,100.12,Australia,electronics
P00630,Premium Yoga Mat Set of 2,BasecampGear,259.38,Poland,sports
P00631,Pro Cutting Board Max,Falkon,166.65,Australia,kitchen
P00632,Premium Coffee Grinder XL,Orbit Supply,22.86,Sweden,kitchen
P00633,Premium Toaster Oven XL,Orbit Supply,300.86,Spain,kitchen
P00634,Portable Webcam Lite,Northwind,30.32,Poland,electronics
P00635,Vintage Stand Mixer S,Silverbirch,316.99,Netherlands,kitchen
P00636,Vintage Coffee Grinder S,CedarCraft,317.68,Germany,kitchen
P00637,Heavy-Duty Toaster Oven XL,Silverbirch,85.99,Germany,kitchen
P00638,Pro Kettlebell S,Aurora Labs,310.26,Italy,sports
P00639,Folding Tennis Racket Plus,BasecampGear,292.20,Australia,sports
P00640,Compact Kettlebell,Aurora Labs,391.64,Spain,sports
P00641,Heavy-Duty Fleece Hoodie 2.0,BasecampGear,349.07,Sweden,clothing
P00642,Pro Kettlebell Max,BasecampGear,391.64,Japan,sports
P00643,Slim Coffee Grinder Plus,BasecampGear,300.68,UK,kitchen
P00644,Wireless Noise-Canceling Headphones Set of 2,Grainhouse,273.78,France,electronics
P00645,Premium Rice Cooker Max,Verve Athletics,69.24,UK,kitchen
P00646,Compact Mechanical Keyboard S,CedarCraft,23.69,Germany,electronics
P00647,Heavy-Duty Wool Scarf Max,CedarCraft,281.93,Italy,clothing
P00648,Portable Air Fryer 2.0,Silverbirch,228.21,Japan,kitchen
P00649,Classic Air Fryer Max,PeakForm,231.84,Germany,kitchen
P00650,Compact Denim Jacket Plus,Lumen&Co,147.30,USA,clothing
P00651,Mini Puffer Vest,PeakForm,198.72,Poland,clothing
P00652,Vintage Toaster Oven,Helios,154.85,Poland,kitchen
P00653,Compact Cutting Board Set of 2,Quartz Home,292.80,Sweden,kitchen
P00654,Mini Soccer Ball,Lumen&Co,363.10,Canada,sports
P00655,Deluxe Wool Scarf Max,Lumen&Co,55.07,Italy,clothing
P00656,Heavy-Duty Trail-Running Socks Set of 2,CedarCraft,112.31,France,sports
P00657,Smart Fitness Tracker Plus,BasecampGear,353.61,Canada,electronics
P00658,Wireless Tennis Racket Lite,BasecampGear,314.70,Sweden,sports
P00659,Ultra Linen Shirt,Silverbirch,38.85,Spain,clothing
P00660,Deluxe Tennis Racket 2.0,Silverbirch,367.03,Japan,sports
P00661,Pro Hiking Boots Plus,Orbit Supply,269.04,Spain,sports
P00662,Slim Toaster Oven,CedarCraft,199.14,Sweden,kitchen
P00663,Wireless Espresso Machine XL,Orbit Supply,390.05,Italy,kitchen
P00664,Smart Blender XL,CedarCraft,170.52,UK,kitchen
P00665,Ultra Yoga Mat S,PeakForm,76.52,Sweden,sports
P00666,Premium Rain Jacket,Silverbirch,5.51,USA,clothing
P00667,Mini Cutting Board Max,Quartz Home,196.80,Poland,kitchen
P00668,Slim Noise-Canceling Headphones S,Helios,52.85,Poland,electronics
P00669,Folding Wool Scarf Set of 2,Kestrel,151.26,Italy,clothing
P00670,Ultra Desk Lamp Plus,Aurora Labs,274.73,Sweden,electronics
P00671,Smart Running Shoes S,Kestrel,306.02,Japan,sports
P00672,Compact Bluetooth Speaker 2.0,Silverbirch,51.32,Spain,electronics
P00673,Ultra Mechanical Keyboard Set of 2,Verve Athletics,288.97,Japan,electronics
P00674,Portable Toaster Oven Lite,BasecampGear,390.64,Netherlands,kitchen
P00675,Eco Gaming Mouse 2.0,Grainhouse,373.79,Netherlands,electronics
P00676,Vintage Toaster Oven Max,Falkon,258.27,Netherlands,kitchen
P00677,Premium Resistance Bands,BasecampGear,110.33,France,sports
P00678,Wireless Mechanical Keyboard 2.0,Kestrel,387.10,Germany,electronics
P00679,Smart Yoga Mat S,Kestrel,30.42,Poland,sports
P00680,Ultra Dumbbell Set XL,BasecampGear,97.16,Sweden,sports
P00681,Slim Office Chair,Helios,388.15,USA,other
P00682,Deluxe Baseball Cap,BasecampGear,286.40,Italy,clothing
P00683,Portable Office Chair Plus,Grainhouse,170.14,USA,other
P00684,Eco Gaming Mouse Set of 2,Kestrel,316.74,Italy,electronics
P00685,Vintage Wool Scarf,Helios,110.19,Japan,clothing
P00686,Folding Toaster Oven Plus,Quartz Home,160.85,Spain,kitchen
P00687,Folding Soccer Ball Max,Verve Athletics,375.56,Germany,sports
